# Timestep Y UX UY RHO
# Timestep: 0
7800 33 0.00869803 -1.06512e-15 1
7800 34 0.00741705 -1.00614e-15 1
7800 35 0.00604428 -9.78384e-16 1
7800 36 0.00457969 -1.01655e-15 1
7800 37 0.00302323 -1.08594e-15 1
7800 38 0.00137483 -1.17961e-15 1
7800 39 0 0 1

# Timestep: 7900
7900 0 0 0 1
7900 1 0.00137525 1.10328e-15 1
7900 2 0.00302417 1.04083e-15 1
7900 3 0.00458115 9.92262e-16 1
7900 4 0.00604625 9.61037e-16 1
7900 5 0.0074195 8.39606e-16 1
7900 6 0.00870096 8.46545e-16 1
7900 7 0.00989068 8.04912e-16 1
7900 8 0.0109887 7.84095e-16 1
7900 9 0.011995 6.14092e-16 1
7900 10 0.0129098 6.17562e-16 1
7900 11 0.0137329 3.85109e-16 1
7900 12 0.0144645 5.10009e-16 1
7900 13 0.0151046 2.84495e-16 1
7900 14 0.0156532 4.12864e-16 1
7900 15 0.0161103 8.32667e-17 1
7900 16 0.016476 2.25514e-16 1
7900 17 0.0167502 -3.1225e-17 1
7900 18 0.016933 1.35308e-16 1
7900 19 0.0170244 -1.04083e-16 1
7900 20 0.0170244 7.63278e-17 1
7900 21 0.016933 -7.97973e-17 1
7900 22 0.0167502 4.16334e-17 1
7900 23 0.016476 -1.35308e-16 1
7900 24 0.0161103 -3.01842e-16 1
7900 25 0.0156532 -4.12864e-16 1
7900 26 0.0151046 -3.40006e-16 1
7900 27 0.0144645 -5.6552e-16 1
7900 28 0.0137329 -5.23886e-16 1
7900 29 0.0129098 -7.28584e-16 1
7900 30 0.011995 -7.97973e-16 1
7900 31 0.0109887 -7.63278e-16 1
7900 32 0.00989068 -8.39606e-16 1
7900 33 0.00870096 -8.18789e-16 1
7900 34 0.0074195 -1.00267e-15 1
7900 35 0.00604625 -9.71445e-16 1
7900 36 0.00458115 -1.05818e-15 1
7900 37 0.00302417 -1.00267e-15 1
7900 38 0.00137525 -1.1241e-15 1
7900 39 0 0 1

# Timestep: 8000
8000 0 0 0 1
8000 1 0.00137564 1.10328e-15 1
8000 2 0.00302505 1.08594e-15 1
8000 3 0.00458252 9.81853e-16 1
8000 4 0.00604808 1.02696e-15 1
8000 5 0.0074218 8.32667e-16 1
8000 6 0.00870371 9.05526e-16 1
8000 7 0.00989385 5.6552e-16 1
8000 8 0.0109923 7.87564e-16 1
8000 9 0.011999 6.03684e-16 1
8000 10 0.0129141 7.25114e-16 1
8000 11 0.0137376 3.81639e-16 1
8000 12 0.0144695 7.49401e-16 1
8000 13 0.0151098 5.10009e-16 1
8000 14 0.0156586 4.96131e-16 1
8000 15 0.0161159 1.94289e-16 1
8000 16 0.0164818 3.33067e-16 1
8000 17 0.0167561 1.76942e-16 1
8000 18 0.016939 2.77556e-16 1
8000 19 0.0170305 2.42861e-17 1
8000 20 0.0170305 6.59195e-17 1
8000 21 0.016939 -1.04083e-16 1
8000 22 0.0167561 -1.56125e-16 1
8000 23 0.0164818 -2.70617e-16 1
8000 24 0.0161159 -3.36536e-16 1
8000 25 0.0156586 -5.51642e-16 1
8000 26 0.0151098 -6.2797e-16 1
8000 27 0.0144695 -6.76542e-16 1
8000 28 0.0137376 -5.96745e-16 1
8000 29 0.0129141 -6.48787e-16 1
8000 30 0.011999 -6.9042e-16 1
8000 31 0.0109923 -7.70217e-16 1
8000 32 0.00989385 -7.56339e-16 1
8000 33 0.00870371 -8.46545e-16 1
8000 34 0.0074218 -9.05526e-16 1
8000 35 0.00604808 -1.0443e-15 1
8000 36 0.00458252 -1.1692e-15 1
8000 37 0.00302505 -1.17614e-15 1
8000 38 0.00137564 -1.13798e-15 1
8000 39 0 0 1

# Timestep: 8100
8100 0 0 0 1
8100 1 0.00137601 1.1588e-15 1
8100 2 0.00302587 1.15533e-15 1
8100 3 0.00458379 9.78384e-16 1
8100 4 0.0060498 9.54098e-16 1
8100 5 0.00742395 7.11237e-16 1
8100 6 0.00870628 7.38992e-16 1
8100 7 0.00989682 7.25114e-16 1
8100 8 0.0109956 7.38992e-16 1
8100 9 0.0120027 5.68989e-16 1
8100 10 0.0129181 6.03684e-16 1
8100 11 0.0137419 4.51028e-16 1
8100 12 0.0144741 4.92661e-16 1
8100 13 0.0151147 2.98372e-16 1
8100 14 0.0156637 3.88578e-16 1
8100 15 0.0161212 1.66533e-16 1
8100 16 0.0164872 2.15106e-16 1
8100 17 0.0167617 9.71445e-17 1
8100 18 0.0169446 1.94289e-16 1
8100 19 0.0170361 -1.38778e-16 1
8100 20 0.0170361 -3.81639e-17 1
8100 21 0.0169446 -2.60209e-16 1
8100 22 0.0167617 -1.249e-16 1
8100 23 0.0164872 -3.95517e-16 1
8100 24 0.0161212 -3.19189e-16 1
8100 25 0.0156637 -3.7817e-16 1
8100 26 0.0151147 -3.88578e-16 1
8100 27 0.0144741 -5.10009e-16 1
8100 28 0.0137419 -6.00214e-16 1
8100 29 0.0129181 -5.75928e-16 1
8100 30 0.0120027 -7.42462e-16 1
8100 31 0.0109956 -8.36137e-16 1
8100 32 0.00989682 -8.53484e-16 1
8100 33 0.00870628 -8.74301e-16 1
8100 34 0.00742395 -9.15934e-16 1
8100 35 0.0060498 -1.05124e-15 1
8100 36 0.00458379 -1.0443e-15 1
8100 37 0.00302587 -1.14145e-15 1
8100 38 0.00137601 -1.11716e-15 1
8100 39 0 0 1

# Timestep: 8200
8200 0 0 0 1
8200 1 0.00137635 1.14839e-15 1
8200 2 0.00302665 9.78384e-16 1
8200 3 0.00458499 9.92262e-16 1
8200 4 0.00605141 9.88792e-16 1
8200 5 0.00742596 7.80626e-16 1
8200 6 0.00870868 8.84709e-16 1
8200 7 0.0098996 6.66134e-16 1
8200 8 0.0109988 7.28584e-16 1
8200 9 0.0120062 6.03684e-16 1
8200 10 0.0129219 5.16948e-16 1
8200 11 0.013746 5.55112e-16 1
8200 12 0.0144784 6.10623e-16 1
8200 13 0.0151192 3.85109e-16 1
8200 14 0.0156685 4.4062e-16 1
8200 15 0.0161261 2.42861e-16 1
8200 16 0.0164923 1.56125e-16 1
8200 17 0.0167668 -6.245e-17 1
8200 18 0.0169499 -6.59195e-17 1
8200 19 0.0170414 -1.38778e-17 1
8200 20 0.0170414 3.46945e-17 1
8200 21 0.0169499 1.04083e-17 1
8200 22 0.0167668 -4.51028e-17 1
8200 23 0.0164923 -1.17961e-16 1
8200 24 0.0161261 -1.9082e-16 1
8200 25 0.0156685 -3.71231e-16 1
8200 26 0.0151192 -3.64292e-16 1
8200 27 0.0144784 -4.82253e-16 1
8200 28 0.013746 -5.0307e-16 1
8200 29 0.0129219 -5.51642e-16 1
8200 30 0.0120062 -6.07153e-16 1
8200 31 0.0109988 -7.66748e-16 1
8200 32 0.0098996 -7.28584e-16 1
8200 33 0.00870868 -8.8124e-16 1
8200 34 0.00742596 -7.94503e-16 1
8200 35 0.00605141 -9.57567e-16 1
8200 36 0.00458499 -9.74915e-16 1
8200 37 0.00302665 -1.13104e-15 1
8200 38 0.00137635 -1.1241e-15 1
8200 39 0 0 1

# Timestep: 8300
8300 0 0 0 1
8300 1 0.00137667 1.09981e-15 1
8300 2 0.00302737 1.14492e-15 1
8300 3 0.0045861 1.02696e-15 1
8300 4 0.00605292 9.54098e-16 1
8300 5 0.00742785 9.05526e-16 1
8300 6 0.00871093 7.70217e-16 1
8300 7 0.0099022 7.11237e-16 1
8300 8 0.0110017 8.25728e-16 1
8300 9 0.0120094 7.18176e-16 1
8300 10 0.0129255 8.11851e-16 1
8300 11 0.0137498 5.48173e-16 1
8300 12 0.0144825 6.17562e-16 1
8300 13 0.0151235 4.996e-16 1
8300 14 0.0156729 4.51028e-16 1
8300 15 0.0161308 2.5327e-16 1
8300 16 0.016497 2.67147e-16 1
8300 17 0.0167717 7.63278e-17 1
8300 18 0.0169548 1.56125e-16 1
8300 19 0.0170463 -8.67362e-17 1
8300 20 0.0170463 -5.20417e-17 1
8300 21 0.0169548 -7.97973e-17 1
8300 22 0.0167717 8.32667e-17 1
8300 23 0.016497 -2.08167e-16 1
8300 24 0.0161308 -2.60209e-16 1
8300 25 0.0156729 -4.51028e-16 1
8300 26 0.0151235 -5.34295e-16 1
8300 27 0.0144825 -5.89806e-16 1
8300 28 0.0137498 -6.03684e-16 1
8300 29 0.0129255 -8.04912e-16 1
8300 30 0.0120094 -7.28584e-16 1
8300 31 0.0110017 -7.77156e-16 1
8300 32 0.0099022 -7.87564e-16 1
8300 33 0.00871093 -8.88178e-16 1
8300 34 0.00742785 -9.64506e-16 1
8300 35 0.00605292 -1.12063e-15 1
8300 36 0.0045861 -1.01655e-15 1
8300 37 0.00302737 -1.1692e-15 1
8300 38 0.00137667 -1.09635e-15 1
8300 39 0 0 1

# Timestep: 8400
8400 0 0 0 1
8400 1 0.00137697 1.22125e-15 1
8400 2 0.00302804 1.17614e-15 1
8400 3 0.00458715 1.0443e-15 1
8400 4 0.00605433 9.4022e-16 1
8400 5 0.00742961 8.32667e-16 1
8400 6 0.00871304 7.63278e-16 1
8400 7 0.00990463 7.45931e-16 1
8400 8 0.0110044 7.25114e-16 1
8400 9 0.0120125 8.56953e-16 1
8400 10 0.0129288 6.48787e-16 1
8400 11 0.0137534 5.27356e-16 1
8400 12 0.0144863 4.96131e-16 1
8400 13 0.0151275 4.44089e-16 1
8400 14 0.0156771 3.57353e-16 1
8400 15 0.0161351 1.97758e-16 1
8400 16 0.0165015 2.56739e-16 1
8400 17 0.0167762 1.07553e-16 1
8400 18 0.0169594 1.04083e-16 1
8400 19 0.017051 -1.00614e-16 1
8400 20 0.017051 3.1225e-17 1
8400 21 0.0169594 -1.52656e-16 1
8400 22 0.0167762 -1.21431e-16 1
8400 23 0.0165015 -3.01842e-16 1
8400 24 0.0161351 -1.9082e-16 1
8400 25 0.0156771 -3.7817e-16 1
8400 26 0.0151275 -3.85109e-16 1
8400 27 0.0144863 -4.89192e-16 1
8400 28 0.0137534 -4.78784e-16 1
8400 29 0.0129288 -7.04298e-16 1
8400 30 0.0120125 -6.245e-16 1
8400 31 0.0110044 -7.11237e-16 1
8400 32 0.00990463 -6.9042e-16 1
8400 33 0.00871304 -8.04912e-16 1
8400 34 0.00742961 -8.60423e-16 1
8400 35 0.00605433 -1.02696e-15 1
8400 36 0.00458715 -1.08941e-15 1
8400 37 0.00302804 -1.18308e-15 1
8400 38 0.00137697 -1.17961e-15 1
8400 39 0 0 1

# Timestep: 8500
8500 0 0 0 1
8500 1 0.00137725 1.23512e-15 1
8500 2 0.00302868 1.23165e-15 1
8500 3 0.00458813 1.09981e-15 1
8500 4 0.00605565 1.00961e-15 1
8500 5 0.00743126 8.8124e-16 1
8500 6 0.00871501 8.56953e-16 1
8500 7 0.00990691 8.7777e-16 1
8500 8 0.011007 8.46545e-16 1
8500 9 0.0120153 7.84095e-16 1
8500 10 0.0129319 6.34909e-16 1
8500 11 0.0137567 5.30825e-16 1
8500 12 0.0144898 5.06539e-16 1
8500 13 0.0151313 4.89192e-16 1
8500 14 0.015681 4.57967e-16 1
8500 15 0.0161391 3.43475e-16 1
8500 16 0.0165056 2.60209e-16 1
8500 17 0.0167805 2.01228e-16 1
8500 18 0.0169637 2.01228e-16 1
8500 19 0.0170553 3.1225e-17 1
8500 20 0.0170553 1.04083e-17 1
8500 21 0.0169637 -1.2837e-16 1
8500 22 0.0167805 -1.00614e-16 1
8500 23 0.0165056 -3.92048e-16 1
8500 24 0.0161391 -3.01842e-16 1
8500 25 0.015681 -4.05925e-16 1
8500 26 0.0151313 -4.02456e-16 1
8500 27 0.0144898 -5.58581e-16 1
8500 28 0.0137567 -5.82867e-16 1
8500 29 0.0129319 -6.17562e-16 1
8500 30 0.0120153 -7.42462e-16 1
8500 31 0.011007 -6.59195e-16 1
8500 32 0.00990691 -7.04298e-16 1
8500 33 0.00871501 -7.84095e-16 1
8500 34 0.00743126 -9.47159e-16 1
8500 35 0.00605565 -9.33281e-16 1
8500 36 0.00458813 -1.06165e-15 1
8500 37 0.00302868 -1.28023e-15 1
8500 38 0.00137725 -1.33227e-15 1
8500 39 0 0 1

# Timestep: 8600
8600 0 0 0 1
8600 1 0.00137752 1.10675e-15 1
8600 2 0.00302927 1.00614e-15 1
8600 3 0.00458905 1.00961e-15 1
8600 4 0.00605688 9.81853e-16 1
8600 5 0.00743281 8.84709e-16 1
8600 6 0.00871685 8.70831e-16 1
8600 7 0.00990904 8.56953e-16 1
8600 8 0.0110094 7.84095e-16 1
8600 9 0.012018 7.11237e-16 1
8600 10 0.0129348 6.80012e-16 1
8600 11 0.0137598 4.09395e-16 1
8600 12 0.0144931 3.98986e-16 1
8600 13 0.0151348 4.16334e-16 1
8600 14 0.0156847 1.56125e-16 1
8600 15 0.0161429 2.70617e-16 1
8600 16 0.0165095 1.59595e-16 1
8600 17 0.0167844 1.97758e-16 1
8600 18 0.0169677 9.36751e-17 1
8600 19 0.0170593 6.93889e-18 1
8600 20 0.0170593 -4.16334e-17 1
8600 21 0.0169677 -9.36751e-17 1
8600 22 0.0167844 -3.81639e-17 1
8600 23 0.0165095 -1.31839e-16 1
8600 24 0.0161429 -2.77556e-16 1
8600 25 0.0156847 -1.80411e-16 1
8600 26 0.0151348 -2.70617e-16 1
8600 27 0.0144931 -3.88578e-16 1
8600 28 0.0137598 -4.96131e-16 1
8600 29 0.0129348 -6.2797e-16 1
8600 30 0.012018 -7.28584e-16 1
8600 31 0.0110094 -6.245e-16 1
8600 32 0.00990904 -7.73687e-16 1
8600 33 0.00871685 -7.63278e-16 1
8600 34 0.00743281 -9.74915e-16 1
8600 35 0.00605688 -9.36751e-16 1
8600 36 0.00458905 -1.05818e-15 1
8600 37 0.00302927 -1.02002e-15 1
8600 38 0.00137752 -1.11022e-15 1
8600 39 0 0 1

# Timestep: 8700
8700 0 0 0 1
8700 1 0.00137777 1.1241e-15 1
8700 2 0.00302982 1.00961e-15 1
8700 3 0.0045899 1.03043e-15 1
8700 4 0.00605804 9.19403e-16 1
8700 5 0.00743425 8.95117e-16 1
8700 6 0.00871858 8.29198e-16 1
8700 7 0.00991104 9.22873e-16 1
8700 8 0.0110117 7.04298e-16 1
8700 9 0.0120205 6.83481e-16 1
8700 10 0.0129375 5.55112e-16 1
8700 11 0.0137628 5.41234e-16 1
8700 12 0.0144963 3.7817e-16 1
8700 13 0.015138 3.7817e-16 1
8700 14 0.0156881 2.498e-16 1
8700 15 0.0161465 3.85109e-16 1
8700 16 0.0165131 1.70003e-16 1
8700 17 0.0167881 1.8735e-16 1
8700 18 0.0169715 -3.46945e-18 1
8700 19 0.0170631 -1.38778e-17 1
8700 20 0.0170631 -1.56125e-16 1
8700 21 0.0169715 -1.73472e-17 1
8700 22 0.0167881 -1.97758e-16 1
8700 23 0.0165131 -1.73472e-16 1
8700 24 0.0161465 -4.68375e-16 1
8700 25 0.0156881 -3.92048e-16 1
8700 26 0.015138 -4.61436e-16 1
8700 27 0.0144963 -4.61436e-16 1
8700 28 0.0137628 -6.62664e-16 1
8700 29 0.0129375 -6.41848e-16 1
8700 30 0.0120205 -8.63892e-16 1
8700 31 0.0110117 -7.25114e-16 1
8700 32 0.00991104 -9.61037e-16 1
8700 33 0.00871858 -8.84709e-16 1
8700 34 0.00743425 -9.71445e-16 1
8700 35 0.00605804 -1.06512e-15 1
8700 36 0.0045899 -1.11022e-15 1
8700 37 0.00302982 -1.12757e-15 1
8700 38 0.00137777 -1.1241e-15 1
8700 39 0 0 1

# Timestep: 8800
8800 0 0 0 1
8800 1 0.001378 1.15186e-15 1
8800 2 0.00303034 1.02696e-15 1
8800 3 0.00459071 1.00961e-15 1
8800 4 0.00605912 9.15934e-16 1
8800 5 0.0074356 9.50628e-16 1
8800 6 0.00872019 7.63278e-16 1
8800 7 0.00991291 7.77156e-16 1
8800 8 0.0110138 6.55725e-16 1
8800 9 0.0120228 6.73073e-16 1
8800 10 0.01294 5.37764e-16 1
8800 11 0.0137655 7.04298e-16 1
8800 12 0.0144992 4.4062e-16 1
8800 13 0.0151411 5.23886e-16 1
8800 14 0.0156913 3.36536e-16 1
8800 15 0.0161498 2.84495e-16 1
8800 16 0.0165166 1.45717e-16 1
8800 17 0.0167916 1.80411e-16 1
8800 18 0.016975 2.77556e-17 1
8800 19 0.0170667 3.81639e-17 1
8800 20 0.0170667 -1.45717e-16 1
8800 21 0.016975 -1.49186e-16 1
8800 22 0.0167916 -4.05925e-16 1
8800 23 0.0165166 -2.28983e-16 1
8800 24 0.0161498 -3.40006e-16 1
8800 25 0.0156913 -3.29597e-16 1
8800 26 0.0151411 -4.64906e-16 1
8800 27 0.0144992 -4.51028e-16 1
8800 28 0.0137655 -7.25114e-16 1
8800 29 0.01294 -5.27356e-16 1
8800 30 0.0120228 -7.11237e-16 1
8800 31 0.0110138 -5.48173e-16 1
8800 32 0.00991291 -7.5287e-16 1
8800 33 0.00872019 -8.04912e-16 1
8800 34 0.0074356 -1.2941e-15 1
8800 35 0.00605912 -1.15533e-15 1
8800 36 0.00459071 -1.32186e-15 1
8800 37 0.00303034 -1.12063e-15 1
8800 38 0.001378 -1.15186e-15 1
8800 39 0 0 1

# Timestep: 8900
8900 0 0 0 1
8900 1 0.00137821 1.1588e-15 1
8900 2 0.00303083 1.02349e-15 1
8900 3 0.00459146 1.05818e-15 1
8900 4 0.00606013 9.85323e-16 1
8900 5 0.00743687 9.29812e-16 1
8900 6 0.0087217 8.88178e-16 1
8900 7 0.00991465 8.91648e-16 1
8900 8 0.0110157 5.20417e-16 1
8900 9 0.012025 7.11237e-16 1
8900 10 0.0129424 5.44703e-16 1
8900 11 0.013768 6.03684e-16 1
8900 12 0.0145019 4.78784e-16 1
8900 13 0.015144 5.6205e-16 1
8900 14 0.0156943 3.88578e-16 1
8900 15 0.0161529 3.71231e-16 1
8900 16 0.0165197 1.00614e-16 1
8900 17 0.0167949 2.74086e-16 1
8900 18 0.0169783 2.42861e-17 1
8900 19 0.01707 6.93889e-18 1
8900 20 0.01707 -2.35922e-16 1
8900 21 0.0169783 -1.07553e-16 1
8900 22 0.0167949 -3.88578e-16 1
8900 23 0.0165197 -2.22045e-16 1
8900 24 0.0161529 -4.89192e-16 1
8900 25 0.0156943 -3.53884e-16 1
8900 26 0.015144 -6.8695e-16 1
8900 27 0.0145019 -4.68375e-16 1
8900 28 0.013768 -8.88178e-16 1
8900 29 0.0129424 -5.13478e-16 1
8900 30 0.012025 -8.50015e-16 1
8900 31 0.0110157 -5.72459e-16 1
8900 32 0.00991465 -8.74301e-16 1
8900 33 0.0087217 -7.18176e-16 1
8900 34 0.00743687 -1.07553e-15 1
8900 35 0.00606013 -9.92262e-16 1
8900 36 0.00459146 -1.05818e-15 1
8900 37 0.00303083 -1.07206e-15 1
8900 38 0.00137821 -1.15186e-15 1
8900 39 0 0 1

# Timestep: 9000
9000 0 0 0 1
9000 1 0.00137842 1.11716e-15 1
9000 2 0.00303128 1.07206e-15 1
9000 3 0.00459216 1.06859e-15 1
9000 4 0.00606108 9.57567e-16 1
9000 5 0.00743806 7.84095e-16 1
9000 6 0.00872312 8.18789e-16 1
9000 7 0.00991629 6.73073e-16 1
9000 8 0.0110176 6.9042e-16 1
9000 9 0.012027 5.6205e-16 1
9000 10 0.0129446 5.6205e-16 1
9000 11 0.0137704 5.10009e-16 1
9000 12 0.0145044 4.33681e-16 1
9000 13 0.0151467 4.33681e-16 1
9000 14 0.0156971 2.94903e-16 1
9000 15 0.0161558 2.74086e-16 1
9000 16 0.0165227 1.70003e-16 1
9000 17 0.0167979 1.94289e-16 1
9000 18 0.0169814 3.81639e-17 1
9000 19 0.0170731 2.01228e-16 1
9000 20 0.0170731 -3.81639e-17 1
9000 21 0.0169814 1.80411e-16 1
9000 22 0.0167979 -2.42861e-16 1
9000 23 0.0165227 -2.56739e-16 1
9000 24 0.0161558 -5.10009e-16 1
9000 25 0.0156971 -2.81025e-16 1
9000 26 0.0151467 -5.68989e-16 1
9000 27 0.0145044 -4.44089e-16 1
9000 28 0.0137704 -6.83481e-16 1
9000 29 0.0129446 -5.72459e-16 1
9000 30 0.012027 -7.73687e-16 1
9000 31 0.0110176 -6.59195e-16 1
9000 32 0.00991629 -8.18789e-16 1
9000 33 0.00872312 -7.73687e-16 1
9000 34 0.00743806 -9.67976e-16 1
9000 35 0.00606108 -9.47159e-16 1
9000 36 0.00459216 -1.16573e-15 1
9000 37 0.00303128 -1.06512e-15 1
9000 38 0.00137842 -1.13798e-15 1
9000 39 0 0 1

# Timestep: 9100
9100 0 0 0 1
9100 1 0.0013786 1.21084e-15 1
9100 2 0.00303171 1.15186e-15 1
9100 3 0.00459282 1.09288e-15 1
9100 4 0.00606196 1.079e-15 1
9100 5 0.00743916 8.53484e-16 1
9100 6 0.00872444 8.11851e-16 1
9100 7 0.00991782 7.25114e-16 1
9100 8 0.0110193 6.80012e-16 1
9100 9 0.0120289 6.41848e-16 1
9100 10 0.0129467 5.6552e-16 1
9100 11 0.0137727 4.44089e-16 1
9100 12 0.0145068 3.7817e-16 1
9100 13 0.0151492 4.78784e-16 1
9100 14 0.0156997 2.25514e-16 1
9100 15 0.0161585 2.25514e-16 1
9100 16 0.0165255 1.9082e-16 1
9100 17 0.0168008 3.64292e-16 1
9100 18 0.0169843 -2.08167e-17 1
9100 19 0.017076 2.77556e-17 1
9100 20 0.017076 -1.56125e-16 1
9100 21 0.0169843 -7.97973e-17 1
9100 22 0.0168008 -3.40006e-16 1
9100 23 0.0165255 -1.38778e-16 1
9100 24 0.0161585 -3.60822e-16 1
9100 25 0.0156997 -3.1225e-16 1
9100 26 0.0151492 -5.06539e-16 1
9100 27 0.0145068 -3.7817e-16 1
9100 28 0.0137727 -6.41848e-16 1
9100 29 0.0129467 -6.00214e-16 1
9100 30 0.0120289 -7.63278e-16 1
9100 31 0.0110193 -5.34295e-16 1
9100 32 0.00991782 -7.04298e-16 1
9100 33 0.00872444 -7.63278e-16 1
9100 34 0.00743916 -9.22873e-16 1
9100 35 0.00606196 -9.78384e-16 1
9100 36 0.00459282 -9.99201e-16 1
9100 37 0.00303171 -1.11716e-15 1
9100 38 0.0013786 -1.17961e-15 1
9100 39 0 0 1

# Timestep: 9200
9200 0 0 0 1
9200 1 0.00137878 1.12757e-15 1
9200 2 0.0030321 9.33281e-16 1
9200 3 0.00459343 1.02002e-15 1
9200 4 0.00606279 9.12465e-16 1
9200 5 0.0074402 1.12757e-15 1
9200 6 0.00872568 7.42462e-16 1
9200 7 0.00991925 9.47159e-16 1
9200 8 0.0110209 6.17562e-16 1
9200 9 0.0120307 8.1532e-16 1
9200 10 0.0129487 5.23886e-16 1
9200 11 0.0137748 5.51642e-16 1
9200 12 0.0145091 3.64292e-16 1
9200 13 0.0151515 4.05925e-16 1
9200 14 0.0157022 2.60209e-16 1
9200 15 0.0161611 3.36536e-16 1
9200 16 0.0165281 2.04697e-16 1
9200 17 0.0168035 2.08167e-16 1
9200 18 0.016987 1.42247e-16 1
9200 19 0.0170788 4.51028e-17 1
9200 20 0.0170788 -4.16334e-17 1
9200 21 0.016987 -3.46945e-18 1
9200 22 0.0168035 -2.60209e-16 1
9200 23 0.0165281 -2.28983e-16 1
9200 24 0.0161611 -3.33067e-16 1
9200 25 0.0157022 -2.28983e-16 1
9200 26 0.0151515 -3.22659e-16 1
9200 27 0.0145091 -3.1225e-16 1
9200 28 0.0137748 -4.16334e-16 1
9200 29 0.0129487 -6.17562e-16 1
9200 30 0.0120307 -6.93889e-16 1
9200 31 0.0110209 -8.60423e-16 1
9200 32 0.00991925 -8.8124e-16 1
9200 33 0.00872568 -9.88792e-16 1
9200 34 0.0074402 -9.92262e-16 1
9200 35 0.00606279 -9.54098e-16 1
9200 36 0.00459343 -1.08594e-15 1
9200 37 0.0030321 -1.01655e-15 1
9200 38 0.00137878 -1.19349e-15 1
9200 39 0 0 1

# Timestep: 9300
9300 0 0 0 1
9300 1 0.00137895 1.12757e-15 1
9300 2 0.00303248 1.05124e-15 1
9300 3 0.00459401 1.0339e-15 1
9300 4 0.00606357 8.7777e-16 1
9300 5 0.00744117 8.70831e-16 1
9300 6 0.00872684 8.08381e-16 1
9300 7 0.00992059 7.07767e-16 1
9300 8 0.0110224 6.83481e-16 1
9300 9 0.0120324 5.75928e-16 1
9300 10 0.0129505 5.30825e-16 1
9300 11 0.0137768 4.33681e-16 1
9300 12 0.0145112 3.95517e-16 1
9300 13 0.0151537 3.81639e-16 1
9300 14 0.0157045 2.63678e-16 1
9300 15 0.0161634 3.85109e-16 1
9300 16 0.0165306 2.08167e-16 1
9300 17 0.0168059 7.28584e-17 1
9300 18 0.0169895 -3.46945e-17 1
9300 19 0.0170813 4.51028e-17 1
9300 20 0.0170813 -1.70003e-16 1
9300 21 0.0169895 -3.81639e-17 1
9300 22 0.0168059 -4.51028e-17 1
9300 23 0.0165306 -1.31839e-16 1
9300 24 0.0161634 -3.81639e-16 1
9300 25 0.0157045 -3.53884e-16 1
9300 26 0.0151537 -4.19803e-16 1
9300 27 0.0145112 -4.71845e-16 1
9300 28 0.0137768 -4.89192e-16 1
9300 29 0.0129505 -5.48173e-16 1
9300 30 0.0120324 -7.07767e-16 1
9300 31 0.0110224 -6.9042e-16 1
9300 32 0.00992059 -7.49401e-16 1
9300 33 0.00872684 -6.97359e-16 1
9300 34 0.00744117 -9.22873e-16 1
9300 35 0.00606357 -9.22873e-16 1
9300 36 0.00459401 -1.05471e-15 1
9300 37 0.00303248 -1.08594e-15 1
9300 38 0.00137895 -1.09635e-15 1
9300 39 0 0 1

# Timestep: 9400
9400 0 0 0 1
9400 1 0.0013791 1.13104e-15 1
9400 2 0.00303282 1.0443e-15 1
9400 3 0.00459455 1.0339e-15 1
9400 4 0.0060643 1.0339e-15 1
9400 5 0.00744208 1.04083e-15 1
9400 6 0.00872793 8.98587e-16 1
9400 7 0.00992185 9.78384e-16 1
9400 8 0.0110239 7.38992e-16 1
9400 9 0.012034 7.66748e-16 1
9400 10 0.0129522 4.09395e-16 1
9400 11 0.0137786 6.34909e-16 1
9400 12 0.0145131 4.02456e-16 1
9400 13 0.0151558 4.78784e-16 1
9400 14 0.0157066 2.56739e-16 1
9400 15 0.0161657 4.30211e-16 1
9400 16 0.0165329 1.66533e-16 1
9400 17 0.0168083 2.60209e-16 1
9400 18 0.0169919 1.04083e-16 1
9400 19 0.0170837 1.11022e-16 1
9400 20 0.0170837 0 1
9400 21 0.0169919 -1.49186e-16 1
9400 22 0.0168083 -2.22045e-16 1
9400 23 0.0165329 -2.15106e-16 1
9400 24 0.0161657 -3.92048e-16 1
9400 25 0.0157066 -3.05311e-16 1
9400 26 0.0151558 -4.75314e-16 1
9400 27 0.0145131 -4.30211e-16 1
9400 28 0.0137786 -5.51642e-16 1
9400 29 0.0129522 -5.23886e-16 1
9400 30 0.012034 -6.41848e-16 1
9400 31 0.0110239 -7.56339e-16 1
9400 32 0.00992185 -8.25728e-16 1
9400 33 0.00872793 -8.56953e-16 1
9400 34 0.00744208 -9.78384e-16 1
9400 35 0.0060643 -1.05124e-15 1
9400 36 0.00459455 -1.06859e-15 1
9400 37 0.00303282 -1.08594e-15 1
9400 38 0.0013791 -1.13798e-15 1
9400 39 0 0 1

# Timestep: 9500
9500 0 0 0 1
9500 1 0.00137925 1.07206e-15 1
9500 2 0.00303315 1.10675e-15 1
9500 3 0.00459505 1.07553e-15 1
9500 4 0.00606498 9.4022e-16 1
9500 5 0.00744293 9.4369e-16 1
9500 6 0.00872894 8.01442e-16 1
9500 7 0.00992302 9.29812e-16 1
9500 8 0.0110252 6.80012e-16 1
9500 9 0.0120354 7.18176e-16 1
9500 10 0.0129538 4.61436e-16 1
9500 11 0.0137803 4.54498e-16 1
9500 12 0.0145149 3.92048e-16 1
